ds,y
2018-06-09,330305.0
2018-06-10,296945.0
2018-06-11,327360.0
2018-06-12,345699.0
2018-06-13,364734.0
2018-06-14,364795.0
2018-06-15,338707.0
2018-06-16,328488.0
2018-06-17,354659.0
2018-06-18,454352.0
2018-06-19,467764.0
2018-06-20,395948.0
2018-06-21,388271.0
2018-06-22,357848.0
2018-06-23,323721.0
2018-06-24,322027.0
2018-06-25,362732.0
2018-06-26,359086.0
2018-06-27,358679.0
2018-06-28,387369.0
2018-06-29,439053.0
2018-06-30,453022.0
2018-07-01,480356.0
2018-07-02,548267.0
2018-07-03,548194.0
2018-07-04,501013.0
2018-07-05,526620.0
2018-07-06,480244.0
2018-07-07,343044.0
2018-07-08,334331.0
2018-07-09,404324.0
2018-07-10,454240.0
2018-07-11,465190.0
2018-07-12,418125.0
2018-07-13,417931.0
2018-07-14,400827.0
2018-07-15,402725.0
2018-07-16,481853.0
2018-07-17,502656.0
2018-07-18,409530.0
2018-07-19,378457.0
2018-07-20,396112.0
2018-07-21,365680.0
2018-07-22,361250.0
2018-07-23,439467.0
2018-07-24,474413.0
2018-07-25,456594.0
2018-07-26,428113.0
2018-07-27,455972.0
2018-07-28,408429.0
2018-07-29,373688.0
2018-07-30,392517.0
2018-07-31,395275.0
2018-08-01,432006.0
2018-08-02,473705.0
2018-08-03,475563.0
2018-08-04,431005.0
2018-08-05,429502.0
2018-08-06,509298.0
2018-08-07,522593.0
2018-08-08,495341.0
2018-08-09,494797.0
2018-08-10,458697.0
2018-08-11,399050.0
2018-08-12,379387.0
2018-08-13,404713.0
2018-08-14,425481.0
2018-08-15,454135.0
2018-08-16,488475.0
2018-08-17,486800.0
2018-08-18,420082.0
2018-08-19,355273.0
2018-08-20,374223.0
2018-08-21,384748.0
2018-08-22,404819.0
2018-08-23,374295.0
2018-08-24,368550.0
2018-08-25,348696.0
2018-08-26,357253.0
2018-08-27,441849.0
2018-08-28,518790.0
2018-08-29,554317.0
2018-08-30,521628.0
2018-08-31,414956.0
2018-09-01,357863.0
2018-09-02,366431.0
2018-09-03,437921.0
2018-09-04,512747.0
2018-09-05,533198.0
2018-09-06,541038.0
